205,40,9,grippressed,False,(-0.44, 1.10, -0.07),(0.61040, -0.37679, -0.33607, -0.61033),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
205,52,9,grippressed,False,(-0.44, 1.07, -0.06),(0.61943, -0.37864, -0.33821, -0.59879),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
206,22,9,grippressed,True,(-0.45, 1.02, -0.05),(0.60611, -0.36418, -0.36418, -0.60611),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
206,80,9,grippressed,False,(-0.42, 1.06, -0.04),(0.26202, -0.68211, -0.65616, -0.18848),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
206,94,9,anyKey,True,(-0.41, 1.02, -0.04),(0.21491, -0.67327, -0.67420, -0.21444),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
206,94,9,leftMeta,True,(-0.41, 1.02, -0.04),(0.21491, -0.67327, -0.67420, -0.21444),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
209,43,9,press,True,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
209,43,9,leftButton,True,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
209,49,9,press,False,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
209,49,9,leftButton,False,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
211,03,10,anyKey,True,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
211,03,10,rightArrow,True,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
211,14,10,anyKey,False,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
211,14,10,rightArrow,False,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
213,09,10,grippressed,True,(-0.41, 1.02, -0.04),(0.21468, -0.67373, -0.67373, -0.21468),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
215,19,10,triggertouched,True,(-0.75, 1.40, 0.09),(0.64487, -0.05651, -0.75915, 0.06814),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
215,32,10,triggertouched,False,(-0.48, 1.59, -0.10),(0.45713, -0.38531, -0.80093, -0.03288),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
215,33,10,grippressed,False,(-0.38, 1.55, -0.18),(0.19566, -0.60942, -0.74400, -0.19180),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
218,60,10,triggerpressed,True,(1.16, 0.05, -1.35),(-0.77923, 0.00000, 0.62673, 0.00000),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
